face_present,face_count,yaw,pitch,roll,left_EAR,right_EAR,gaze_direction,mouth_ratio,face_area,label
1,1,4.91,30.0,-0.77,0.286,0.281,3,0.006,0.06,Normal
1,1,5.02,30.0,-1.03,0.282,0.295,3,0.005,0.059,Normal
1,1,4.74,30.0,-1.16,0.258,0.26,3,0.006,0.059,Normal
1,1,4.6,30.0,-1.08,0.27,0.279,3,0.005,0.059,Normal
1,1,4.39,30.0,-1.43,0.266,0.278,3,0.004,0.059,Normal
1,1,4.65,30.0,-1.09,0.267,0.278,3,0.003,0.061,Normal
1,1,4.31,30.0,-1.01,0.273,0.273,3,0.004,0.059,Normal
1,1,4.43,30.0,-1.14,0.27,0.275,3,0.004,0.06,Normal
1,1,4.32,30.0,-1.26,0.27,0.27,3,0.005,0.059,Normal
1,1,4.4,30.0,-1.39,0.268,0.275,3,0.005,0.058,Normal
1,1,4.11,30.0,-1.22,0.273,0.284,3,0.004,0.06,Normal
1,1,4.04,30.0,-1.35,0.263,0.275,3,0.003,0.061,Normal
1,1,3.82,30.0,-1.43,0.26,0.278,3,0.003,0.063,Normal
1,1,3.8,30.0,-1.44,0.255,0.273,3,0.004,0.063,Normal
1,1,3.93,30.0,-1.3,0.259,0.271,3,0.003,0.064,Normal
1,1,3.68,30.0,-1.6,0.259,0.271,3,0.004,0.063,Normal
1,1,3.89,30.0,-1.3,0.262,0.273,3,0.003,0.062,Normal
1,1,4.38,30.0,-1.26,0.262,0.276,3,0.003,0.06,Normal
1,1,4.59,30.0,-1.05,0.285,0.28,3,0.003,0.061,Normal
1,1,4.31,30.0,-0.92,0.266,0.28,3,0.003,0.063,Normal
1,1,3.94,30.0,-1.35,0.278,0.271,3,0.005,0.062,Normal
1,1,5.95,30.0,-0.69,0.23,0.251,3,0.006,0.057,Normal
1,1,-4.12,30.0,-2.21,0.232,0.26,3,0.003,0.06,Normal
1,1,-5.81,30.0,-3.82,0.277,0.241,3,0.003,0.062,Normal
1,1,1.77,30.0,-0.96,0.285,0.288,3,0.001,0.057,Normal
1,1,-14.89,30.0,-1.16,0.292,0.306,3,0.002,0.06,Normal
1,1,-14.8,30.0,-2.64,0.267,0.278,3,0.005,0.056,Normal
1,1,-3.26,30.0,-1.03,0.267,0.231,3,0.003,0.06,Normal
1,1,-0.92,30.0,1.09,0.275,0.268,3,0.001,0.056,Normal
1,1,-5.27,30.0,0.9,0.28,0.283,3,0.003,0.06,Normal
1,1,-5.48,30.0,-0.0,0.268,0.234,3,0.002,0.055,Normal
1,1,-5.71,30.0,0.28,0.279,0.281,3,0.001,0.058,Normal
1,1,-3.43,30.0,-1.09,0.23,0.236,3,0.023,0.07,Normal
1,1,-3.77,30.0,-1.47,0.237,0.234,3,0.004,0.065,Normal
1,1,-3.97,30.0,-1.97,0.231,0.245,3,0.001,0.07,Normal
1,1,-4.92,30.0,-1.76,0.261,0.241,3,0.002,0.068,Normal
1,1,-1.34,30.0,-1.52,0.275,0.258,3,0.004,0.063,Normal
1,1,7.38,30.0,0.58,0.267,0.248,3,0.002,0.062,Normal
1,1,8.49,30.0,1.83,0.266,0.248,3,0.002,0.056,Normal
1,1,9.95,30.0,2.03,0.255,0.266,3,0.004,0.055,Normal
1,1,8.44,30.0,0.89,0.263,0.258,3,0.005,0.055,Normal
1,1,7.19,30.0,0.64,0.233,0.235,3,0.004,0.059,Normal
1,1,7.91,30.0,0.87,0.254,0.247,3,0.003,0.059,Normal
1,1,8.5,30.0,0.96,0.244,0.258,3,0.004,0.058,Normal
1,1,7.77,30.0,1.41,0.267,0.259,3,0.001,0.06,Normal
1,1,7.69,30.0,1.23,0.266,0.263,3,0.003,0.062,Normal
1,1,7.18,30.0,0.83,0.252,0.276,3,0.005,0.062,Normal
1,1,6.79,30.0,0.32,0.267,0.267,3,0.005,0.063,Normal
1,1,4.93,30.0,0.37,0.264,0.267,3,0.004,0.062,Normal
1,1,5.11,30.0,0.55,0.26,0.265,3,0.003,0.064,Normal
1,1,4.85,30.0,0.35,0.264,0.257,3,0.004,0.064,Normal
1,1,4.24,30.0,0.85,0.247,0.262,3,0.005,0.061,Normal
1,1,3.3,30.0,0.35,0.245,0.251,3,0.005,0.067,Normal
1,1,6.42,30.0,0.38,0.257,0.251,3,0.002,0.064,Normal
1,1,6.46,30.0,0.89,0.271,0.258,3,0.005,0.064,Normal
1,1,5.61,30.0,0.89,0.272,0.285,3,0.005,0.066,Normal
1,1,3.77,30.0,0.32,0.221,0.27,3,0.002,0.064,Normal
1,1,-2.35,30.0,0.15,0.244,0.259,3,0.005,0.06,Normal
1,1,-4.02,30.0,-0.23,0.253,0.248,3,0.002,0.06,Normal
1,1,-3.83,30.0,-0.44,0.237,0.236,3,0.003,0.062,Normal
1,1,-2.38,30.0,-0.12,0.288,0.274,3,0.002,0.059,Normal
1,1,3.18,30.0,-0.89,0.25,0.25,3,0.003,0.059,Normal
1,1,4.13,30.0,-0.42,0.225,0.255,3,0.005,0.062,Normal
1,1,2.15,30.0,0.34,0.248,0.273,3,0.002,0.064,Normal
1,1,2.88,30.0,0.12,0.276,0.265,3,0.002,0.067,Normal
1,1,0.36,30.0,-0.26,0.23,0.25,3,0.006,0.064,Normal
1,1,-2.3,30.0,-0.72,0.245,0.249,3,0.006,0.07,Normal
1,1,-1.71,30.0,-0.65,0.288,0.245,3,0.003,0.069,Normal
1,1,2.65,30.0,-0.24,0.263,0.235,3,0.003,0.066,Normal
1,1,7.85,30.0,0.95,0.268,0.237,3,0.003,0.065,Normal
1,1,9.51,30.0,2.43,0.286,0.268,3,0.004,0.067,Normal
1,1,9.9,30.0,2.46,0.264,0.283,3,0.004,0.067,Normal
1,1,10.53,30.0,2.53,0.267,0.278,3,0.004,0.064,Normal
1,1,9.41,30.0,2.46,0.261,0.272,3,0.005,0.064,Normal
1,1,8.12,30.0,2.14,0.262,0.28,3,0.005,0.066,Normal
1,1,7.14,30.0,1.79,0.305,0.289,3,0.004,0.064,Normal
1,1,6.79,30.0,1.31,0.285,0.29,3,0.005,0.065,Normal
1,1,6.76,30.0,1.3,0.266,0.293,3,0.004,0.065,Normal
1,1,6.13,30.0,1.38,0.269,0.277,3,0.006,0.066,Normal
1,1,5.33,30.0,1.09,0.26,0.279,3,0.005,0.072,Normal
1,1,5.13,30.0,1.05,0.265,0.279,3,0.005,0.075,Normal
1,1,4.23,30.0,0.76,0.297,0.29,3,0.003,0.07,Normal
1,1,4.11,30.0,-1.63,0.27,0.295,3,0.006,0.07,Normal
1,1,4.2,30.0,-2.87,0.277,0.312,3,0.006,0.077,Normal
1,1,3.9,30.0,-2.99,0.28,0.301,3,0.005,0.083,Normal
1,1,5.12,30.0,-2.79,0.267,0.282,3,0.004,0.077,Normal
1,1,5.06,30.0,-1.89,0.278,0.289,3,0.003,0.068,Normal
1,1,3.49,30.0,2.78,0.269,0.28,3,0.001,0.062,Normal
1,1,4.26,30.0,3.22,0.263,0.272,3,0.002,0.061,Normal
1,1,1.53,30.0,0.37,0.251,0.271,3,0.001,0.059,Normal
1,1,1.15,30.0,0.03,0.27,0.249,3,0.002,0.058,Normal
1,1,4.76,30.0,0.77,0.265,0.224,3,0.002,0.061,Normal
1,1,6.3,30.0,1.52,0.251,0.257,3,0.003,0.062,Normal
1,1,6.39,30.0,1.77,0.253,0.265,3,0.001,0.06,Normal
1,1,7.02,30.0,1.9,0.252,0.265,3,0.003,0.06,Normal
1,1,6.47,30.0,2.12,0.248,0.266,3,0.001,0.059,Normal
1,1,7.41,30.0,2.16,0.254,0.277,3,0.001,0.059,Normal
1,1,6.76,30.0,1.93,0.262,0.278,3,0.002,0.06,Normal
1,1,6.57,30.0,1.92,0.258,0.268,3,0.005,0.06,Normal
1,1,6.78,30.0,1.88,0.254,0.262,3,0.003,0.059,Normal
1,1,6.62,30.0,1.91,0.256,0.262,3,0.005,0.06,Normal
1,1,6.54,30.0,1.63,0.259,0.244,3,0.003,0.059,Normal
1,1,6.18,30.0,1.77,0.258,0.25,3,0.002,0.061,Normal
1,1,6.66,30.0,1.77,0.262,0.267,3,0.002,0.062,Normal
1,1,6.18,30.0,1.65,0.262,0.267,3,0.001,0.061,Normal
1,1,6.15,30.0,1.54,0.264,0.259,3,0.002,0.062,Normal
1,1,6.16,30.0,1.57,0.256,0.262,3,0.005,0.061,Normal
1,1,6.16,30.0,1.73,0.261,0.257,3,0.003,0.062,Normal
1,1,5.94,30.0,1.35,0.257,0.252,3,0.001,0.062,Normal
1,1,5.79,30.0,1.46,0.26,0.256,3,0.002,0.061,Normal
1,1,5.79,30.0,1.38,0.256,0.256,3,0.003,0.062,Normal
1,1,5.87,30.0,1.51,0.261,0.258,3,0.003,0.061,Normal
1,1,5.43,30.0,1.17,0.255,0.257,3,0.005,0.061,Normal
1,1,5.51,30.0,1.03,0.258,0.26,3,0.004,0.064,Normal
1,1,4.83,30.0,1.27,0.249,0.272,3,0.003,0.064,Normal
1,1,2.08,30.0,0.87,0.251,0.263,3,0.005,0.065,Normal
1,1,0.32,30.0,0.08,0.279,0.248,3,0.004,0.062,Normal
1,1,-0.24,30.0,-0.04,0.251,0.246,3,0.005,0.059,Normal
1,1,-1.65,30.0,-0.6,0.254,0.275,3,0.004,0.06,Normal
1,1,-1.8,30.0,-0.91,0.252,0.262,3,0.003,0.062,Normal
1,1,1.02,30.0,-0.19,0.259,0.249,3,0.002,0.054,Normal
1,1,4.63,30.0,0.66,0.264,0.249,3,0.002,0.063,Normal
1,1,6.15,30.0,1.45,0.263,0.247,3,0.002,0.061,Normal
1,1,6.85,30.0,2.19,0.246,0.241,3,0.001,0.063,Normal
1,1,7.03,30.0,1.85,0.254,0.286,3,0.002,0.063,Normal
1,1,6.8,30.0,1.74,0.244,0.264,3,0.005,0.062,Normal
1,1,6.41,30.0,1.73,0.27,0.283,3,0.005,0.062,Normal
1,1,5.38,30.0,1.85,0.133,0.156,3,0.005,0.06,Normal
1,1,5.97,30.0,1.63,0.245,0.233,3,0.002,0.064,Normal
1,1,6.38,30.0,1.44,0.248,0.239,3,0.003,0.064,Normal
1,1,6.18,30.0,1.28,0.243,0.252,3,0.002,0.064,Normal
1,1,6.14,30.0,1.26,0.249,0.261,3,0.001,0.065,Normal
1,1,5.77,30.0,1.5,0.253,0.261,3,0.003,0.064,Normal
1,1,5.64,30.0,1.09,0.267,0.271,3,0.003,0.064,Normal
1,1,5.12,30.0,0.8,0.283,0.277,3,0.006,0.066,Normal
1,1,4.37,30.0,0.63,0.286,0.274,3,0.003,0.069,Normal
1,1,4.49,30.0,0.91,0.262,0.269,3,0.004,0.069,Normal
1,1,4.56,30.0,0.68,0.263,0.266,3,0.005,0.071,Normal
1,1,4.55,30.0,0.79,0.274,0.269,3,0.005,0.073,Normal
1,1,4.34,30.0,0.69,0.263,0.269,3,0.005,0.071,Normal
1,1,4.62,30.0,0.84,0.268,0.269,3,0.005,0.071,Normal
1,1,4.6,30.0,0.64,0.265,0.276,3,0.005,0.072,Normal
1,1,4.3,30.0,0.59,0.261,0.278,3,0.004,0.071,Normal
1,1,4.29,30.0,0.58,0.262,0.274,3,0.005,0.072,Normal
1,1,4.2,30.0,0.8,0.27,0.272,3,0.004,0.072,Normal
1,1,1.97,30.0,0.83,0.257,0.268,3,0.003,0.073,Normal
1,1,2.18,30.0,0.79,0.26,0.266,3,0.006,0.072,Normal
1,1,4.02,30.0,0.59,0.272,0.262,3,0.005,0.074,Normal
1,1,3.84,30.0,0.49,0.273,0.265,3,0.005,0.075,Normal
1,1,4.08,30.0,0.36,0.263,0.266,3,0.005,0.072,Normal
1,1,4.0,30.0,0.52,0.264,0.269,3,0.006,0.07,Normal
1,1,3.93,30.0,0.62,0.267,0.269,3,0.004,0.072,Normal
1,1,3.95,30.0,0.6,0.271,0.269,3,0.005,0.072,Normal
1,1,4.11,30.0,0.59,0.272,0.271,3,0.006,0.073,Normal
1,1,3.88,30.0,0.51,0.274,0.273,3,0.005,0.071,Normal
1,1,1.45,30.0,0.85,0.272,0.271,3,0.003,0.072,Normal
1,1,0.82,30.0,1.33,0.262,0.234,3,0.003,0.074,Normal
1,1,1.02,30.0,1.04,0.269,0.26,3,0.002,0.073,Normal
1,1,1.04,30.0,0.92,0.283,0.268,3,0.002,0.073,Normal
1,1,1.04,30.0,0.96,0.284,0.264,3,0.003,0.073,Normal
1,1,1.25,30.0,0.95,0.283,0.276,3,0.003,0.071,Normal
1,1,1.2,30.0,0.92,0.284,0.269,3,0.005,0.074,Normal
1,1,1.33,30.0,1.09,0.272,0.269,3,0.003,0.076,Normal
1,1,1.51,30.0,1.09,0.276,0.271,3,0.004,0.074,Normal
1,1,1.39,30.0,0.99,0.277,0.273,3,0.005,0.074,Normal
1,1,1.67,30.0,1.02,0.282,0.283,3,0.004,0.076,Normal
1,1,1.31,30.0,1.02,0.279,0.267,3,0.004,0.075,Normal
1,1,0.99,30.0,1.09,0.266,0.239,3,0.004,0.074,Normal
1,1,1.31,30.0,1.31,0.258,0.24,3,0.004,0.076,Normal
1,1,1.16,30.0,1.27,0.268,0.248,3,0.003,0.076,Normal
1,1,1.22,30.0,1.07,0.276,0.257,3,0.002,0.075,Normal
1,1,1.24,30.0,1.12,0.28,0.26,3,0.003,0.075,Normal
1,1,1.5,30.0,1.15,0.275,0.269,3,0.003,0.073,Normal
1,1,1.36,30.0,1.03,0.274,0.263,3,0.004,0.074,Normal
1,1,1.16,30.0,1.36,0.277,0.263,3,0.004,0.074,Normal
1,1,1.26,30.0,1.17,0.275,0.271,3,0.004,0.075,Normal
1,1,1.26,30.0,1.17,0.281,0.272,3,0.004,0.074,Normal
1,1,1.19,30.0,1.24,0.281,0.268,3,0.005,0.076,Normal
1,1,0.85,30.0,1.13,0.292,0.269,3,0.005,0.076,Normal
1,1,1.98,30.0,0.65,0.278,0.279,3,0.003,0.074,Normal
1,1,2.0,30.0,0.93,0.278,0.273,3,0.004,0.074,Normal
1,1,3.24,30.0,0.8,0.279,0.258,3,0.004,0.075,Normal
1,1,7.58,30.0,2.9,0.271,0.258,3,0.003,0.066,Normal
1,1,9.29,30.0,4.71,0.266,0.258,3,0.005,0.072,Normal
1,1,9.44,30.0,4.47,0.259,0.28,3,0.004,0.069,Normal
1,1,8.7,30.0,4.26,0.263,0.288,3,0.005,0.067,Normal
1,1,7.7,30.0,3.52,0.301,0.281,3,0.003,0.066,Normal
1,1,1.31,30.0,2.22,0.236,0.251,3,0.003,0.074,Normal
1,1,-1.03,30.0,1.06,0.248,0.241,3,0.004,0.07,Normal
1,1,-1.38,30.0,0.14,0.254,0.247,3,0.005,0.071,Normal
1,1,-0.15,30.0,0.51,0.261,0.261,3,0.004,0.071,Normal
1,1,1.79,30.0,-0.06,0.287,0.242,3,0.003,0.073,Normal
1,1,6.61,30.0,-0.58,0.299,0.285,3,0.004,0.071,Normal
1,1,8.34,30.0,-0.35,0.265,0.272,3,0.006,0.07,Normal
1,1,8.27,30.0,0.01,0.258,0.271,3,0.008,0.068,Normal
1,1,8.14,30.0,-0.23,0.251,0.263,3,0.006,0.069,Normal
1,1,7.38,30.0,-0.06,0.24,0.268,3,0.006,0.072,Normal
1,1,6.92,30.0,-0.29,0.25,0.256,3,0.005,0.071,Normal
1,1,7.17,30.0,0.07,0.257,0.263,3,0.004,0.071,Normal
1,1,6.88,30.0,0.14,0.276,0.281,3,0.007,0.071,Normal
1,1,6.9,30.0,0.37,0.26,0.279,3,0.004,0.071,Normal
1,1,6.99,30.0,0.28,0.264,0.278,3,0.005,0.071,Normal
1,1,6.68,30.0,0.29,0.267,0.275,3,0.006,0.071,Normal
1,1,6.96,30.0,0.11,0.261,0.279,3,0.007,0.071,Normal
1,1,7.12,30.0,0.07,0.258,0.277,3,0.006,0.071,Normal
1,1,6.99,30.0,0.12,0.264,0.274,3,0.005,0.071,Normal
1,1,6.92,30.0,0.1,0.267,0.28,3,0.006,0.073,Normal
1,1,6.83,30.0,0.19,0.268,0.277,3,0.005,0.073,Normal
1,1,6.55,30.0,0.08,0.261,0.282,3,0.006,0.071,Normal
1,1,7.09,30.0,0.03,0.259,0.262,3,0.005,0.07,Normal
1,1,7.01,30.0,-0.21,0.237,0.224,3,0.008,0.07,Normal
1,1,7.14,30.0,0.13,0.258,0.264,3,0.007,0.072,Normal
1,1,7.1,30.0,0.38,0.256,0.265,3,0.007,0.073,Normal
1,1,6.63,30.0,0.39,0.269,0.278,3,0.005,0.073,Normal
1,1,6.52,30.0,0.22,0.262,0.29,3,0.007,0.073,Normal
1,1,6.18,30.0,0.44,0.259,0.29,3,0.006,0.072,Normal
1,1,5.68,30.0,0.32,0.277,0.274,3,0.006,0.072,Normal
1,1,5.01,30.0,-0.01,0.259,0.263,3,0.004,0.072,Normal
1,1,5.27,30.0,0.07,0.268,0.262,3,0.005,0.074,Normal
1,1,5.12,30.0,-0.09,0.264,0.268,3,0.005,0.073,Normal
1,1,5.3,30.0,-0.06,0.265,0.271,3,0.004,0.075,Normal
1,1,5.14,30.0,0.22,0.262,0.274,3,0.004,0.075,Normal
1,1,5.38,30.0,0.29,0.267,0.29,3,0.004,0.074,Normal
1,1,5.01,30.0,0.24,0.266,0.302,3,0.004,0.075,Normal
1,1,5.08,30.0,0.14,0.277,0.281,3,0.004,0.075,Normal
1,1,5.08,30.0,0.09,0.278,0.286,3,0.005,0.075,Normal
1,1,5.01,30.0,0.38,0.274,0.268,3,0.005,0.078,Normal
1,1,3.44,30.0,0.21,0.272,0.27,3,0.005,0.074,Normal
1,1,1.75,30.0,0.11,0.277,0.263,3,0.004,0.074,Normal
1,1,-1.21,30.0,-0.54,0.266,0.261,3,0.004,0.072,Normal
1,1,-0.84,30.0,-1.33,0.289,0.234,3,0.006,0.072,Normal
1,1,4.22,30.0,-0.66,0.262,0.264,3,0.002,0.075,Normal
1,1,4.83,30.0,-0.32,0.263,0.255,3,0.003,0.074,Normal
1,1,5.63,30.0,-0.17,0.269,0.268,3,0.003,0.074,Normal
1,1,5.74,30.0,0.07,0.074,0.031,3,0.004,0.07,Normal
1,1,5.77,30.0,-0.3,0.256,0.263,3,0.004,0.075,Normal
1,1,5.63,30.0,0.08,0.268,0.264,3,0.005,0.079,Normal
1,1,5.02,30.0,-0.63,0.133,0.045,3,0.005,0.076,Normal
1,1,5.41,30.0,-0.06,0.257,0.253,3,0.006,0.077,Normal
1,1,4.9,30.0,-0.15,0.261,0.26,3,0.006,0.078,Normal
1,1,5.39,30.0,-0.05,0.271,0.27,3,0.006,0.076,Normal
1,1,5.36,30.0,0.05,0.27,0.278,3,0.005,0.078,Normal
1,1,5.32,30.0,0.13,0.282,0.268,3,0.004,0.078,Normal
1,1,5.04,30.0,0.24,0.282,0.283,3,0.004,0.078,Normal
1,1,5.3,30.0,0.35,0.271,0.274,3,0.005,0.076,Normal
1,1,5.01,30.0,0.32,0.28,0.288,3,0.004,0.079,Normal
1,1,4.78,30.0,0.15,0.28,0.277,3,0.004,0.078,Normal
1,1,4.86,30.0,0.17,0.283,0.279,3,0.004,0.078,Normal
1,1,4.84,30.0,0.33,0.288,0.267,3,0.004,0.076,Normal
1,1,4.98,30.0,0.25,0.29,0.268,3,0.004,0.078,Normal
1,1,4.69,30.0,0.12,0.279,0.277,3,0.005,0.078,Normal
1,1,4.84,30.0,0.11,0.283,0.279,3,0.005,0.078,Normal
1,1,4.84,30.0,0.14,0.281,0.285,3,0.003,0.075,Normal
1,1,4.89,30.0,-0.07,0.283,0.278,3,0.004,0.076,Normal
1,1,4.69,30.0,0.14,0.288,0.291,3,0.003,0.079,Normal
1,1,-0.63,30.0,0.77,0.263,0.251,3,0.008,0.077,Normal
1,1,-0.74,30.0,0.49,0.289,0.253,3,0.004,0.074,Normal
1,1,-0.44,30.0,0.29,0.298,0.249,3,0.004,0.073,Normal
1,1,-0.5,30.0,0.2,0.287,0.261,3,0.004,0.077,Normal
1,1,0.25,30.0,0.25,0.274,0.228,3,0.002,0.076,Normal
1,1,1.61,30.0,0.4,0.255,0.242,3,0.003,0.076,Normal
1,1,2.08,30.0,0.62,0.268,0.259,3,0.004,0.077,Normal
1,1,2.06,30.0,0.6,0.27,0.26,3,0.005,0.078,Normal
1,1,1.58,30.0,0.92,0.248,0.268,3,0.005,0.074,Normal
1,1,1.6,30.0,0.67,0.249,0.257,3,0.005,0.074,Normal
1,1,1.44,30.0,0.36,0.292,0.274,3,0.005,0.079,Normal
1,1,1.68,30.0,0.72,0.289,0.282,3,0.005,0.073,Normal
1,1,1.97,30.0,0.52,0.277,0.274,3,0.004,0.075,Normal
1,1,1.91,30.0,0.66,0.279,0.279,3,0.004,0.074,Normal
1,1,2.01,30.0,0.73,0.283,0.268,3,0.003,0.076,Normal
1,1,2.0,30.0,0.65,0.283,0.273,3,0.004,0.075,Normal
1,1,1.94,30.0,0.62,0.281,0.266,3,0.005,0.074,Normal
1,1,1.87,30.0,0.49,0.275,0.266,3,0.005,0.073,Normal
1,1,1.85,30.0,0.52,0.284,0.269,3,0.004,0.073,Normal
1,1,1.87,30.0,0.73,0.28,0.265,3,0.003,0.077,Normal
1,1,1.9,30.0,0.66,0.283,0.268,3,0.004,0.076,Normal
1,1,2.18,30.0,0.62,0.28,0.282,3,0.004,0.077,Normal
1,1,2.17,30.0,0.69,0.275,0.262,3,0.004,0.078,Normal
1,1,2.19,30.0,0.69,0.278,0.257,3,0.004,0.075,Normal
1,1,1.99,30.0,0.65,0.274,0.267,3,0.004,0.077,Normal
1,1,2.32,30.0,0.83,0.273,0.268,3,0.004,0.077,Normal
1,1,2.0,30.0,0.71,0.274,0.264,3,0.004,0.078,Normal
1,1,2.32,30.0,0.72,0.273,0.261,3,0.003,0.077,Normal
1,1,2.08,30.0,0.92,0.265,0.27,3,0.004,0.078,Normal
1,1,2.29,30.0,0.67,0.271,0.258,3,0.004,0.075,Normal
1,1,3.05,30.0,0.78,0.279,0.248,3,0.003,0.074,Normal
1,1,4.81,30.0,1.58,0.262,0.266,3,0.003,0.069,Normal
1,1,6.35,30.0,2.22,0.258,0.286,3,0.005,0.067,Normal
1,1,6.83,30.0,2.4,0.26,0.272,3,0.006,0.067,Normal
1,1,6.74,30.0,2.72,0.259,0.257,3,0.005,0.067,Normal
1,1,6.83,30.0,3.27,0.276,0.268,3,0.006,0.067,Normal
1,1,7.16,30.0,3.11,0.276,0.288,3,0.006,0.068,Normal
1,1,6.93,30.0,3.19,0.28,0.28,3,0.005,0.066,Normal
1,1,6.74,30.0,3.06,0.282,0.283,3,0.005,0.067,Normal
1,1,6.75,30.0,3.0,0.266,0.302,3,0.006,0.067,Normal
1,1,6.61,30.0,2.88,0.272,0.276,3,0.007,0.068,Normal
1,1,6.36,30.0,2.73,0.267,0.274,3,0.007,0.067,Normal
1,1,6.84,30.0,2.54,0.259,0.269,3,0.005,0.066,Normal
1,1,6.04,30.0,3.26,0.063,0.043,3,0.005,0.064,Normal
1,1,6.61,30.0,2.51,0.236,0.248,3,0.006,0.065,Normal
1,1,6.43,30.0,2.43,0.245,0.259,3,0.007,0.067,Normal
1,1,7.05,30.0,2.61,0.244,0.268,3,0.006,0.066,Normal
1,1,6.79,30.0,2.19,0.255,0.276,3,0.004,0.066,Normal
1,1,5.99,30.0,2.5,0.259,0.272,3,0.005,0.066,Normal
1,1,5.11,30.0,2.39,0.263,0.268,3,0.004,0.065,Normal
1,1,5.03,30.0,2.58,0.265,0.265,3,0.005,0.068,Normal
1,1,4.87,30.0,2.26,0.274,0.264,3,0.006,0.067,Normal
1,1,4.77,30.0,2.47,0.269,0.266,3,0.006,0.069,Normal
1,1,4.51,30.0,2.53,0.257,0.266,3,0.005,0.07,Normal
1,1,4.63,30.0,2.46,0.26,0.264,3,0.006,0.07,Normal
1,1,4.14,30.0,2.54,0.263,0.262,3,0.005,0.07,Normal
1,1,4.43,30.0,2.26,0.273,0.268,3,0.005,0.07,Normal
1,1,4.77,30.0,2.51,0.274,0.262,3,0.005,0.073,Normal
1,1,4.82,30.0,2.32,0.272,0.273,3,0.004,0.072,Normal
1,1,4.66,30.0,2.21,0.271,0.273,3,0.005,0.07,Normal
1,1,4.71,30.0,2.3,0.269,0.278,3,0.005,0.073,Normal
1,1,4.38,30.0,2.49,0.268,0.271,3,0.005,0.072,Normal
1,1,4.46,30.0,2.49,0.261,0.274,3,0.005,0.071,Normal
1,1,4.76,30.0,2.17,0.232,0.243,3,0.005,0.072,Normal
1,1,4.43,30.0,2.15,0.263,0.254,3,0.006,0.072,Normal
1,1,4.83,30.0,2.12,0.26,0.266,3,0.004,0.073,Normal
1,1,4.76,30.0,2.16,0.265,0.267,3,0.005,0.072,Normal
1,1,4.06,30.0,2.49,0.055,0.049,3,0.005,0.07,Normal
1,1,4.77,30.0,2.0,0.26,0.246,3,0.006,0.073,Normal
1,1,4.42,30.0,2.0,0.27,0.253,3,0.005,0.071,Normal
1,1,4.65,30.0,2.24,0.259,0.271,3,0.004,0.071,Normal
1,1,5.49,30.0,0.79,0.252,0.293,3,0.001,0.07,Normal
1,1,5.07,30.0,-1.3,0.273,0.258,3,0.003,0.064,Normal
1,1,3.86,30.0,-0.46,0.241,0.264,3,0.003,0.052,Normal
1,1,3.62,30.0,-0.53,0.254,0.264,3,0.003,0.047,Normal
1,1,3.97,30.0,-0.42,0.264,0.262,3,0.005,0.048,Normal
1,1,4.72,30.0,-0.01,0.258,0.254,3,0.009,0.048,Normal
1,1,5.24,30.0,0.08,0.244,0.241,3,0.006,0.05,Normal
1,1,4.93,30.0,0.55,0.243,0.256,3,0.003,0.05,Normal
1,1,5.59,30.0,0.34,0.248,0.243,3,0.004,0.052,Normal
1,1,5.7,30.0,0.15,0.246,0.239,3,0.006,0.05,Normal
1,1,5.64,30.0,0.32,0.24,0.235,3,0.007,0.051,Normal
1,1,5.45,30.0,0.15,0.233,0.239,3,0.008,0.05,Normal
1,1,5.38,30.0,0.21,0.238,0.243,3,0.007,0.05,Normal
1,1,5.16,30.0,0.08,0.237,0.241,3,0.006,0.051,Normal
1,1,5.19,30.0,0.01,0.244,0.237,3,0.005,0.053,Normal
1,1,5.01,30.0,0.21,0.247,0.251,3,0.004,0.052,Normal
1,1,4.84,30.0,-0.01,0.239,0.237,3,0.002,0.053,Normal
1,1,4.87,30.0,-0.07,0.232,0.231,3,0.004,0.052,Normal
1,1,5.3,30.0,0.54,0.245,0.241,3,0.002,0.051,Normal
1,1,5.38,30.0,0.22,0.237,0.24,3,0.005,0.051,Normal
1,1,5.33,30.0,0.48,0.228,0.23,3,0.002,0.049,Normal
1,1,4.62,30.0,4.14,0.231,0.233,3,0.003,0.056,Normal
1,1,-3.83,30.0,7.21,0.185,0.222,3,0.006,0.053,Normal
1,1,-1.83,30.0,4.69,0.222,0.217,3,0.003,0.059,Normal
1,1,0.66,30.0,-2.22,0.252,0.255,3,0.005,0.069,Normal
1,1,-0.1,30.0,-3.13,0.26,0.229,3,0.001,0.071,Normal
1,1,0.03,30.0,-3.04,0.284,0.235,3,0.004,0.071,Normal
1,1,0.65,30.0,-3.59,0.261,0.229,3,0.003,0.07,Normal
1,1,1.53,30.0,-2.92,0.269,0.233,3,0.0,0.073,Normal
1,1,1.86,30.0,-2.46,0.266,0.238,3,0.002,0.073,Normal
1,1,1.93,30.0,-2.33,0.264,0.228,3,0.002,0.071,Normal
1,1,2.34,30.0,-2.17,0.257,0.24,3,0.003,0.07,Normal
1,1,2.6,30.0,-1.44,0.273,0.245,3,0.003,0.072,Normal
1,1,2.8,30.0,-1.37,0.262,0.241,3,0.004,0.072,Normal
1,1,2.78,30.0,-1.05,0.27,0.245,3,0.004,0.073,Normal
1,1,3.43,30.0,-0.48,0.261,0.262,3,0.004,0.073,Normal
1,1,3.81,30.0,-0.15,0.271,0.26,3,0.003,0.072,Normal
